Date,Ticker,Forecast
2024-05-24,AMZN,112.74119995117188
2024-05-24,AAPL,140.57519958496093
2024-05-24,CVS,96.83560111999512
2024-05-24,UNH,497.09060455322265
2024-05-25,WMT,40.7806665802002
2024-05-25,AMZN,112.55486007690429
2024-05-25,AAPL,140.47279983520508
2024-05-25,CVS,97.28390190124512
2024-05-25,UNH,497.9460040283203
2024-05-26,WMT,41.51046684265137
2024-05-26,AMZN,113.01292999267578
2024-05-26,AAPL,142.8693994140625
2024-05-26,CVS,97.53700248718262
2024-05-26,UNH,500.9563037109375
2024-05-27,WMT,42.29186721801758
2024-05-27,AMZN,110.21730529785157
2024-05-27,AAPL,146.125799407959
2024-05-27,CVS,96.75509941101075
2024-05-27,UNH,502.24789825439456
2024-05-28,WMT,42.505400390625
2024-05-28,AMZN,108.10113525390625
2024-05-28,AAPL,146.74049896240234
2024-05-28,CVS,97.04280044555664
2024-05-28,UNH,503.3426986694336
2024-05-29,WMT,42.41403373718262
2024-05-29,AMZN,109.27126007080078
2024-05-29,AAPL,146.81049896240233
2024-05-29,CVS,97.13110130310059
2024-05-29,UNH,506.47320739746095
2024-05-30,WMT,42.38510040283203
2024-05-30,AMZN,110.19525451660157
2024-05-30,AAPL,146.62509887695313
2024-05-30,CVS,97.5090023803711
2024-05-30,UNH,507.2355047607422
2024-05-31,WMT,42.35466724395752
2024-05-31,AMZN,117.62559616088868
2024-05-31,AAPL,147.61389831542968
2024-05-31,CVS,97.6050025177002
2024-05-31,UNH,505.203200378418
2024-06-01,WMT,42.142200317382816
2024-06-01,AMZN,121.19874885559082
2024-06-01,AAPL,147.9501045227051
2024-06-01,CVS,95.95500183105469
2024-06-01,UNH,488.3029898071289
2024-06-02,WMT,42.22713382720947
2024-06-02,AMZN,121.48999908447266
2024-06-02,AAPL,148.10010452270507
2024-06-02,CVS,96.0792022705078
2024-06-02,UNH,488.36579162597656
2024-06-03,WMT,41.82533340454101
2024-06-03,AMZN,124.35762062072754
2024-06-03,AAPL,148.17230300903321
2024-06-03,CVS,95.69060089111328
2024-06-03,UNH,493.4699957275391
2024-06-04,WMT,41.79476676940918
2024-06-04,AMZN,124.26239059448243
2024-06-04,AAPL,148.48400405883788
2024-06-04,CVS,95.62870063781739
2024-06-04,UNH,493.95689666748046
2024-06-05,WMT,41.71026638031006
2024-06-05,AMZN,122.2345344543457
2024-06-05,AAPL,148.0200036621094
2024-06-05,CVS,95.2510001373291
2024-06-05,UNH,493.3121969604492
2024-06-06,WMT,41.52710010528565
2024-06-06,AMZN,120.78765480041504
2024-06-06,AAPL,147.53510391235352
2024-06-06,CVS,95.15410057067871
2024-06-06,UNH,492.36949768066404
2024-06-07,WMT,41.1891667175293
2024-06-07,AMZN,119.24234939575196
2024-06-07,AAPL,146.80270431518554
2024-06-07,CVS,94.9260001373291
2024-06-07,UNH,489.7413946533203
2024-06-08,WMT,40.831833076477054
2024-06-08,AMZN,118.50221473693847
2024-06-08,AAPL,146.37760452270507
2024-06-08,CVS,93.8354988861084
2024-06-08,UNH,488.8666943359375
2024-06-09,WMT,40.53846630096436
2024-06-09,AMZN,113.7953158569336
2024-06-09,AAPL,143.39030227661132
2024-06-09,CVS,93.04339874267578
2024-06-09,UNH,485.79329803466794
2024-06-10,WMT,40.52179969787598
2024-06-10,AMZN,108.31131019592286
2024-06-10,AAPL,140.79300216674804
2024-06-10,CVS,93.36349853515625
2024-06-10,UNH,485.60890411376954
2024-06-11,WMT,40.40543300628662
2024-06-11,AMZN,105.07045928955078
2024-06-11,AAPL,139.55750198364257
2024-06-11,CVS,93.09929870605468
2024-06-11,UNH,484.4619021606445
2024-06-12,WMT,40.03013252258301
2024-06-12,AMZN,105.76929908752442
2024-06-12,AAPL,136.02789916992188
2024-06-12,CVS,92.0890983581543
2024-06-12,UNH,472.272399597168
2024-06-13,WMT,40.02700008392334
2024-06-13,AMZN,105.96144973754883
2024-06-13,AAPL,133.67639755249024
2024-06-13,CVS,90.88629837036133
2024-06-13,UNH,467.5077996826172
2024-06-14,WMT,39.89949993133545
2024-06-14,AMZN,108.93481056213379
2024-06-14,AAPL,133.31819732666017
2024-06-14,CVS,90.17090072631837
2024-06-14,UNH,463.12309661865237
2024-06-15,WMT,39.88569972991943
2024-06-15,AMZN,109.00496086120606
2024-06-15,AAPL,133.23189682006836
2024-06-15,CVS,90.16260063171387
2024-06-15,UNH,461.6119937133789
2024-06-16,WMT,39.89933361053467
2024-06-16,AMZN,107.81284645080567
2024-06-16,AAPL,132.1959976196289
2024-06-16,CVS,89.8942007446289
2024-06-16,UNH,459.65169494628907
2024-06-17,WMT,39.99779983520508
2024-06-17,AMZN,110.00850517272949
2024-06-17,AAPL,133.63799774169922
2024-06-17,CVS,91.0015998840332
2024-06-17,UNH,465.2587991333008
2024-06-18,WMT,39.99726634979248
2024-06-18,AMZN,109.38817489624023
2024-06-18,AAPL,133.9360971069336
2024-06-18,CVS,91.11570091247559
2024-06-18,UNH,464.90049896240237
2024-06-19,WMT,40.12153301239014
2024-06-19,AMZN,108.8841397857666
2024-06-19,AAPL,134.4335986328125
2024-06-19,CVS,91.24380035400391
2024-06-19,UNH,468.0456982421875
2024-06-20,WMT,40.538199996948244
2024-06-20,AMZN,108.48053077697755
2024-06-20,AAPL,134.93790008544923
2024-06-20,CVS,90.79030044555664
2024-06-20,UNH,478.52010009765627
2024-06-21,WMT,40.52136680603027
2024-06-21,AMZN,109.5581061553955
2024-06-21,AAPL,135.71840057373046
2024-06-21,CVS,90.16980171203613
2024-06-21,UNH,477.42540100097654
2024-06-22,WMT,40.460433654785156
2024-06-22,AMZN,110.78770065307617
2024-06-22,AAPL,135.7668020629883
2024-06-22,CVS,90.18640167236327
2024-06-22,UNH,484.1964974975586
2024-06-23,WMT,40.9205680847168
2024-06-23,AMZN,112.88348022460937
2024-06-23,AAPL,138.37850326538086
2024-06-23,CVS,91.99330078125
2024-06-23,UNH,494.6705023193359
2024-06-24,WMT,41.07220027923584
2024-06-24,AMZN,109.94101509094239
2024-06-24,AAPL,139.85660247802736
2024-06-24,CVS,93.4872999572754
2024-06-24,UNH,497.07829681396487
2024-06-25,WMT,41.04166732788086
2024-06-25,AMZN,108.50816520690918
2024-06-25,AAPL,139.27950256347657
2024-06-25,CVS,93.56919937133789
2024-06-25,UNH,499.1645004272461
2024-06-26,WMT,41.02126670837402
2024-06-26,AMZN,109.29133987426758
2024-06-26,AAPL,139.18650177001953
2024-06-26,CVS,93.84129936218261
2024-06-26,UNH,503.9649069213867
2024-06-27,WMT,41.093100700378415
2024-06-27,AMZN,110.90972038269042
2024-06-27,AAPL,138.90740188598633
2024-06-27,CVS,93.65750061035156
2024-06-27,UNH,508.2618020629883
2024-06-28,WMT,40.90016765594483
2024-06-28,AMZN,113.31274459838868
2024-06-28,AAPL,139.428201751709
2024-06-28,CVS,93.40399948120117
2024-06-28,UNH,508.8987023925781
2024-06-29,WMT,40.78906753540039
2024-06-29,AMZN,113.52902435302734
2024-06-29,AAPL,139.47430038452148
2024-06-29,CVS,93.23389976501466
2024-06-29,UNH,512.5412100219727
2024-06-30,WMT,40.74193470001221
2024-06-30,AMZN,114.03375953674316
2024-06-30,AAPL,138.88580108642577
2024-06-30,CVS,93.11760063171387
2024-06-30,UNH,512.0976065063477
